"Subscription";"SubscriptionId";"SubscriptionMGpath";"Provider";"State"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.BotService";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Cache";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Capacity";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Cdn";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ClassicCompute";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ClassicInfrastructureMigrate";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ClassicNetwork";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ClassicStorage";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ClassicSubscription";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.CloudShell";"Registering"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.CloudTest";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.CognitiveServices";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Commerce";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Communication";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Compute";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Consumption";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ContainerInstance";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ContainerRegistry";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ContainerService";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.CostManagement";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.CostManagementExports";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.CustomerLockbox";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Dashboard";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.DataBox";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.DataBoxEdge";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Databricks";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.DataFactory";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.DataMigration";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.DataProtection";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.DataShare";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.DBforMariaDB";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.DBforMySQL";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.DBforPostgreSQL";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.DesktopVirtualization";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Devices";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.DevTestLab";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.DocumentDB";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.EdgeOrder";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.EdgeOrderPartner";"NotRegistered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.EventGrid";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.EventHub";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ExtendedLocation";"NotRegistered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Features";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.GuestConfiguration";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.HardwareSecurityModules";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.HDInsight";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.HealthcareApis";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.HpcWorkbench";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.HybridCompute";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.HybridConnectivity";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.HybridNetwork";"NotRegistered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"microsoft.insights";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.IoTSecurity";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.KeyVault";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Kubernetes";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.KubernetesConfiguration";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Kusto";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Logic";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.MachineLearningServices";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Maintenance";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ManagedIdentity";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ManagedServices";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Management";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Maps";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Marketplace";"Registering"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.MarketplaceOrdering";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Media";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Migrate";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.MobileNetwork";"NotRegistered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ModSimWorkbench";"NotRegistered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Monitor";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.NetApp";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Network";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.NotificationHubs";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.OffAzure";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.OperationalInsights";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.OperationsManagement";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Orbital";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.PolicyInsights";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Portal";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.PowerBI";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.PowerBIDedicated";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.PowerPlatform";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ProviderHub";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Purview";"NotRegistered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.RecoveryServices";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.RedHatOpenShift";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Relay";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ResourceGraph";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ResourceHealth";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Resources";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Search";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Security";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.SecurityDetonation";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.SecurityInsights";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.SerialConsole";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ServiceBus";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ServiceFabric";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.ServiceFabricMesh";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.SignalRService";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.SoftwarePlan";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Solutions";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Sql";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.SqlVirtualMachine";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Storage";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.StorageCache";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.StorageSync";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.StreamAnalytics";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Subscription";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"microsoft.support";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Synapse";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.UsageBilling";"NotRegistered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.VideoIndexer";"Registered"
"MTN Training";"c7c39807-92fa-4bcb-8d7f-a604845698d0";"80c5c29b-f6c2-457b-af54-603a8d840878/c7c39807-92fa-4bcb-8d7f-a604845698d0";"Microsoft.Web";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.AAD";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.AadCustomSecurityAttributesDiagnosticSettings";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"microsoft.aadiam";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ADHybridHealthService";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Advisor";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.AlertsManagement";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.AnalysisServices";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ApiManagement";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.AppConfiguration";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Attestation";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Authorization";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Automation";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.AVS";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.AzureActiveDirectory";"NotRegistered"
